timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,packets,duration_ms
2025-03-01T22:34:03Z,10.0.1.11,192.0.2.13,61758,443,TCP,34124,190159,181,69550
2025-03-01T22:35:14Z,10.0.1.12,192.0.2.22,59411,80,TCP,28410,19439,100,115878
2025-03-01T22:35:31Z,10.0.1.8,192.0.2.15,51485,443,TCP,21796,143359,158,53069
2025-03-01T22:35:38Z,10.0.1.14,192.0.2.16,56687,53,UDP,16061,27020,119,82772
2025-03-01T22:37:29Z,10.0.1.4,192.0.2.21,56304,53,UDP,43345,55914,17,48030
2025-03-01T22:37:31Z,10.0.1.14,192.0.2.11,54254,443,TCP,5581,93600,173,61008
2025-03-01T22:37:37Z,10.0.1.4,192.0.2.16,55234,443,TCP,14992,28575,199,36528
2025-03-01T22:38:02Z,10.0.1.2,192.0.2.17,55644,443,TCP,49670,148187,58,82613
2025-03-01T22:38:55Z,10.0.1.3,192.0.2.14,59209,80,TCP,3054,185491,110,30330
2025-03-01T22:39:21Z,10.0.1.1,192.0.2.12,63046,443,TCP,31322,62540,105,20219
2025-03-01T22:39:24Z,10.0.1.5,192.0.2.19,65229,443,TCP,30769,90836,181,78947
2025-03-01T22:40:22Z,10.0.1.10,192.0.2.21,59604,443,TCP,46914,92489,6,64090
2025-03-01T22:40:23Z,10.0.1.1,192.0.2.17,53657,53,UDP,47514,99325,120,46312
2025-03-01T22:41:09Z,10.0.1.15,192.0.2.22,64392,80,TCP,4648,122545,70,1323
2025-03-01T22:41:18Z,10.0.1.13,192.0.2.24,50349,80,TCP,13891,16814,147,33294
2025-03-01T22:42:07Z,10.0.1.9,192.0.2.23,63820,443,TCP,35404,188762,34,81330
2025-03-01T22:42:37Z,10.0.1.1,192.0.2.24,50176,443,TCP,48693,72246,24,95231
2025-03-01T22:43:05Z,10.0.1.11,10.0.1.10,57503,3389,TCP,12235,4168,33,27314
2025-03-01T22:44:13Z,10.0.1.8,192.0.2.13,53182,80,TCP,10578,139079,167,75777
2025-03-01T22:44:17Z,10.0.1.9,10.0.1.10,53828,445,TCP,17184,12827,49,23382
2025-03-01T22:44:32Z,10.0.1.3,192.0.2.18,52812,443,TCP,40998,100815,45,75636
2025-03-01T22:44:48Z,10.0.1.7,192.0.2.20,65357,443,TCP,19606,85449,115,61614
2025-03-01T22:44:56Z,10.0.1.11,192.0.2.16,53991,8080,TCP,15701,178399,51,43052
2025-03-01T22:45:17Z,10.0.1.6,192.0.2.20,57202,8080,TCP,38336,94916,143,115707
2025-03-01T22:46:28Z,10.0.1.10,192.0.2.11,65278,8080,TCP,19870,116470,71,49176
2025-03-01T22:46:29Z,10.0.1.3,10.0.1.2,52520,22,TCP,19558,8941,36,260
2025-03-01T22:47:12Z,10.0.1.12,192.0.2.14,57352,80,TCP,46671,43526,35,34966
2025-03-01T22:48:15Z,10.0.1.5,192.0.2.14,63164,443,TCP,1609,188377,151,45020
2025-03-01T22:49:19Z,10.0.1.5,192.0.2.21,59651,80,TCP,31589,160693,18,74844
2025-03-01T22:50:11Z,10.0.1.15,192.0.2.12,55310,443,TCP,26665,61351,119,91653
2025-03-01T22:50:20Z,10.0.1.10,192.0.2.20,60819,80,TCP,23316,118841,150,65726
2025-03-01T22:51:38Z,10.0.1.10,192.0.2.12,59581,443,TCP,24666,43070,79,15163
2025-03-01T22:52:00Z,10.0.1.11,192.0.2.12,54938,443,TCP,13987,20541,122,80702
2025-03-01T22:52:15Z,10.0.1.1,192.0.2.13,62946,443,TCP,37475,127340,99,3762
2025-03-01T22:52:23Z,10.0.1.15,192.0.2.24,65112,8080,TCP,48916,122410,58,25146
2025-03-01T22:52:49Z,10.0.1.15,192.0.2.25,63967,8080,TCP,12604,177519,96,106537
2025-03-01T22:53:14Z,10.0.1.1,10.0.1.5,57777,3389,TCP,13782,15263,35,18830
2025-03-01T22:53:20Z,10.0.1.11,192.0.2.13,49869,443,TCP,7438,158877,69,67781
2025-03-01T22:54:07Z,10.0.1.15,192.0.2.25,49876,443,TCP,8132,62825,140,3737
2025-03-01T22:57:08Z,10.0.1.15,192.0.2.13,56733,80,TCP,14519,92590,163,67759
2025-03-01T22:57:10Z,10.0.1.14,192.0.2.25,56641,443,TCP,35809,20776,76,88529
2025-03-01T22:57:25Z,10.0.1.3,192.0.2.16,55615,443,TCP,30771,91849,121,115060
2025-03-01T22:57:28Z,10.0.1.11,192.0.2.17,63480,443,TCP,24002,178992,69,13386
2025-03-01T22:57:42Z,10.0.1.11,192.0.2.11,51924,443,TCP,17274,198656,57,41460
2025-03-01T22:58:13Z,10.0.1.3,192.0.2.12,60764,80,TCP,29772,163062,36,16843
2025-03-01T22:58:25Z,10.0.1.6,10.0.1.8,56638,22,TCP,8196,2944,5,10099
2025-03-01T22:58:44Z,10.0.1.3,192.0.2.22,49429,443,TCP,24958,128026,80,108612
2025-03-01T22:58:58Z,10.0.1.14,192.0.2.25,59456,443,TCP,23182,140433,194,23458
2025-03-01T22:59:19Z,10.0.1.9,192.0.2.17,50543,443,TCP,34608,192178,175,71619
2025-03-01T22:59:59Z,10.0.1.6,192.0.2.16,49606,80,TCP,32360,156185,42,21124
2025-03-01T23:01:57Z,10.0.1.14,192.0.2.12,52514,443,TCP,6223,190175,107,97799
2025-03-01T23:02:48Z,10.0.1.2,192.0.2.15,65501,80,TCP,23035,10706,164,109487
2025-03-01T23:03:28Z,10.0.1.10,192.0.2.11,52085,443,TCP,19441,186561,45,58048
2025-03-01T23:03:45Z,10.0.1.12,192.0.2.18,50208,443,TCP,9437,147233,175,65380
2025-03-01T23:03:47Z,10.0.1.5,192.0.2.25,58178,443,TCP,26353,105361,7,30521
2025-03-01T23:04:10Z,10.0.1.9,10.0.1.15,60128,8080,TCP,14698,17177,17,28820
2025-03-01T23:04:20Z,10.0.1.12,192.0.2.16,51132,80,TCP,7099,170806,150,11725
2025-03-01T23:05:37Z,10.0.1.9,192.0.2.10,56322,80,TCP,21319,149321,119,87140
2025-03-01T23:06:02Z,10.0.1.3,192.0.2.16,56218,53,UDP,14516,142157,20,91902
2025-03-01T23:06:04Z,10.0.1.10,192.0.2.14,63189,80,TCP,6128,176249,119,46049
2025-03-01T23:06:45Z,10.0.1.11,10.0.1.10,61110,8080,TCP,7176,10623,19,27365
2025-03-01T23:07:06Z,10.0.1.15,192.0.2.14,56504,443,TCP,49768,172107,6,93285
2025-03-01T23:07:10Z,10.0.1.13,192.0.2.17,57341,443,TCP,8044,51043,37,32891
2025-03-01T23:07:42Z,10.0.1.4,192.0.2.17,51156,443,TCP,45679,28386,30,19794
2025-03-01T23:08:23Z,10.0.1.12,192.0.2.10,62065,443,TCP,21107,35654,192,69889
2025-03-01T23:08:41Z,10.0.1.4,192.0.2.10,52494,80,TCP,18530,74887,167,23695
2025-03-01T23:09:09Z,10.0.1.1,192.0.2.12,63475,443,TCP,5559,110507,65,45449
2025-03-01T23:09:39Z,10.0.1.12,192.0.2.11,57168,443,TCP,41834,96398,20,85267
2025-03-01T23:09:40Z,10.0.1.6,192.0.2.16,59657,80,TCP,6364,103952,31,73553
2025-03-01T23:09:50Z,10.0.1.9,192.0.2.14,59465,443,TCP,22892,66401,145,24621
2025-03-01T23:10:28Z,10.0.1.7,10.0.1.6,49582,445,TCP,11758,1397,16,21179
2025-03-01T23:10:41Z,10.0.1.5,10.0.1.1,49987,8080,TCP,8401,16450,33,19525
2025-03-01T23:10:56Z,10.0.1.4,192.0.2.10,60962,80,TCP,14543,194246,34,12068
2025-03-01T23:11:18Z,10.0.1.14,192.0.2.14,54507,53,UDP,3538,139186,38,9972
2025-03-01T23:11:28Z,10.0.1.5,192.0.2.11,63013,443,TCP,25180,35298,84,15524
2025-03-01T23:11:35Z,10.0.1.11,192.0.2.21,65203,80,TCP,15354,112806,179,21487
2025-03-01T23:12:49Z,10.0.1.8,192.0.2.12,58630,53,UDP,9525,112504,158,19950
2025-03-01T23:12:53Z,10.0.1.8,192.0.2.20,61974,80,TCP,40235,105800,157,89496
2025-03-01T23:13:36Z,10.0.1.11,192.0.2.16,52219,443,TCP,16514,63490,37,90248
2025-03-01T23:13:48Z,10.0.1.8,192.0.2.19,64266,443,TCP,12034,126696,115,13760
2025-03-01T23:13:51Z,10.0.1.14,192.0.2.18,51483,443,TCP,32772,155023,73,52676
2025-03-01T23:14:38Z,10.0.1.1,192.0.2.12,50727,80,TCP,973,162574,32,29882
2025-03-01T23:15:06Z,10.0.1.5,192.0.2.18,65516,443,TCP,35025,178074,189,100674
2025-03-01T23:15:27Z,10.0.1.3,192.0.2.20,57714,53,UDP,2911,121362,184,79535
2025-03-01T23:16:55Z,10.0.1.5,192.0.2.22,50159,443,TCP,4820,162530,193,23801
2025-03-01T23:16:58Z,10.0.1.14,192.0.2.13,64742,80,TCP,13382,31221,78,41522
2025-03-01T23:17:23Z,10.0.1.13,192.0.2.12,63999,443,TCP,48967,157920,26,8969
2025-03-01T23:18:02Z,10.0.1.2,192.0.2.21,49282,53,UDP,27275,139412,155,118094
2025-03-01T23:18:48Z,10.0.1.3,192.0.2.16,53810,80,TCP,42592,31128,66,80083
2025-03-01T23:20:29Z,10.0.1.9,192.0.2.21,56205,8080,TCP,38340,118267,134,13597
2025-03-01T23:20:47Z,10.0.1.2,10.0.1.1,61143,8080,TCP,9221,3005,10,29498
2025-03-01T23:23:34Z,10.0.1.5,192.0.2.20,63562,443,TCP,14553,100228,103,71073
2025-03-01T23:23:45Z,10.0.1.5,192.0.2.17,56596,80,TCP,17051,145706,187,106029
2025-03-01T23:23:59Z,10.0.1.6,192.0.2.24,62482,443,TCP,26699,36190,175,91921
2025-03-01T23:24:02Z,10.0.1.1,192.0.2.21,55707,443,TCP,37727,71040,28,100871
2025-03-01T23:24:24Z,10.0.1.7,192.0.2.19,57738,443,TCP,7346,128354,152,119313
2025-03-01T23:25:15Z,10.0.1.3,192.0.2.22,58512,443,TCP,42081,128488,40,114640
2025-03-01T23:25:39Z,10.0.1.11,192.0.2.10,57184,443,TCP,30802,62460,70,73385
2025-03-01T23:26:43Z,10.0.1.1,10.0.1.2,62357,445,TCP,11089,16071,29,28316
2025-03-01T23:26:45Z,10.0.1.9,192.0.2.10,55831,443,TCP,2294,141701,39,71141
2025-03-01T23:27:28Z,10.0.1.11,192.0.2.20,51792,80,TCP,39930,173892,41,21818
2025-03-01T23:27:35Z,10.0.1.15,10.0.1.14,65108,8080,TCP,2271,18643,40,12779
2025-03-01T23:27:43Z,10.0.1.12,10.0.1.13,55049,445,TCP,576,6003,33,20027
2025-03-01T23:28:44Z,10.0.1.10,192.0.2.22,49238,80,TCP,32158,133124,80,73057
2025-03-01T23:29:10Z,10.0.1.4,10.0.1.5,65409,8080,TCP,9635,12220,5,24404
2025-03-01T23:29:29Z,10.0.1.15,192.0.2.18,51247,443,TCP,47063,30221,54,18294
2025-03-01T23:30:06Z,10.0.1.13,192.0.2.22,64509,443,TCP,46537,74299,25,52301
2025-03-01T23:31:15Z,10.0.1.7,192.0.2.17,55996,443,TCP,10906,157837,17,15157
2025-03-01T23:31:28Z,10.0.1.7,192.0.2.18,61412,443,TCP,40452,54080,24,21120
2025-03-01T23:31:41Z,10.0.1.15,192.0.2.10,58551,443,TCP,33657,186970,152,97742
2025-03-01T23:32:11Z,10.0.1.14,10.0.1.15,56985,3389,TCP,436,11422,7,1491
2025-03-01T23:32:32Z,10.0.1.5,192.0.2.23,57549,443,TCP,30841,128052,117,86530
2025-03-01T23:32:38Z,10.0.1.15,192.0.2.16,57115,80,TCP,6426,25115,181,6790
2025-03-01T23:32:43Z,10.0.1.7,192.0.2.18,56498,80,TCP,37160,172785,199,46368
2025-03-01T23:32:51Z,10.0.1.11,192.0.2.25,57618,443,TCP,47114,119636,131,9062
2025-03-01T23:32:52Z,10.0.1.15,10.0.1.9,54746,445,TCP,5978,17850,25,3821
2025-03-01T23:33:46Z,10.0.1.4,192.0.2.16,54826,443,TCP,11787,10339,100,76250
2025-03-01T23:34:24Z,10.0.1.4,192.0.2.21,52942,80,TCP,24323,93645,30,17648
2025-03-01T23:34:32Z,10.0.1.12,192.0.2.11,58185,443,TCP,21359,192363,89,84366
2025-03-01T23:34:36Z,10.0.1.5,192.0.2.19,64168,443,TCP,35664,26360,89,117921
2025-03-01T23:35:18Z,10.0.1.6,10.0.1.8,64934,3389,TCP,17189,5748,18,1518
2025-03-01T23:35:18Z,10.0.1.12,10.0.1.11,60493,22,TCP,4885,13295,50,14971
2025-03-01T23:37:13Z,10.0.1.12,192.0.2.18,52191,80,TCP,33739,71345,158,67863
2025-03-01T23:38:39Z,10.0.1.9,192.0.2.25,59507,53,UDP,15677,118168,89,9526
2025-03-01T23:39:11Z,10.0.1.10,192.0.2.23,54495,443,TCP,5042,10132,45,47834
2025-03-01T23:40:01Z,10.0.1.6,192.0.2.20,64195,80,TCP,10479,197321,75,26241
2025-03-01T23:40:28Z,10.0.1.2,192.0.2.15,65319,443,TCP,42670,189347,57,67996
2025-03-01T23:41:32Z,10.0.1.8,192.0.2.13,55685,443,TCP,22619,185727,187,87784
2025-03-01T23:41:47Z,10.0.1.3,192.0.2.14,63175,443,TCP,42622,170364,93,12683
2025-03-01T23:43:45Z,10.0.1.2,192.0.2.17,49322,443,TCP,6201,30066,43,94058
2025-03-01T23:43:46Z,10.0.1.10,10.0.1.11,58088,3389,TCP,18104,18051,29,24677
2025-03-01T23:44:16Z,10.0.1.3,10.0.1.2,59798,3389,TCP,18180,4995,4,22013
2025-03-01T23:44:22Z,10.0.1.4,192.0.2.12,55147,53,UDP,48002,160613,59,32156
2025-03-01T23:45:42Z,10.0.1.11,192.0.2.13,59253,443,TCP,9621,189794,32,5522
2025-03-01T23:45:58Z,10.0.1.4,192.0.2.16,54197,443,TCP,15065,103036,86,115246
2025-03-01T23:45:59Z,10.0.1.13,192.0.2.15,60417,443,TCP,45664,52345,53,86826
2025-03-01T23:46:55Z,10.0.1.11,192.0.2.14,62443,443,TCP,29074,169789,138,38229
2025-03-01T23:47:46Z,10.0.1.13,192.0.2.14,61117,443,TCP,36136,45403,39,68024
2025-03-01T23:47:51Z,10.0.1.4,192.0.2.23,49706,8080,TCP,43365,8369,61,84219
2025-03-01T23:47:51Z,10.0.1.8,192.0.2.17,58299,443,TCP,6575,97986,80,108680
2025-03-01T23:48:43Z,10.0.1.2,10.0.1.3,52650,3389,TCP,18836,4260,47,24321
2025-03-01T23:48:54Z,10.0.1.9,192.0.2.12,57353,80,TCP,48532,8311,51,39108
2025-03-01T23:49:01Z,10.0.1.13,192.0.2.24,53346,53,UDP,3175,4586,19,46441
2025-03-01T23:49:40Z,10.0.1.12,192.0.2.10,60605,443,TCP,43880,124950,191,92510
2025-03-01T23:49:56Z,10.0.1.2,192.0.2.14,53914,443,TCP,34169,131856,152,83125
2025-03-01T23:50:43Z,10.0.1.11,192.0.2.11,64569,80,TCP,9370,46249,128,28274
2025-03-01T23:52:34Z,10.0.1.7,10.0.1.8,57600,3389,TCP,13894,15420,8,20173
2025-03-01T23:52:37Z,10.0.1.1,192.0.2.18,51244,80,TCP,30050,109534,43,101616
2025-03-01T23:52:40Z,10.0.1.1,192.0.2.24,50933,443,TCP,16389,131470,123,56938
2025-03-01T23:53:29Z,10.0.1.1,192.0.2.16,60512,443,TCP,14939,77670,54,75037
2025-03-01T23:53:50Z,10.0.1.15,192.0.2.11,57432,53,UDP,7697,63582,38,33538
2025-03-01T23:54:18Z,10.0.1.3,192.0.2.14,49175,443,TCP,40941,160557,47,41626
2025-03-01T23:54:29Z,10.0.1.3,192.0.2.17,60614,80,TCP,48046,51896,117,48291
2025-03-01T23:55:50Z,10.0.1.13,10.0.1.12,50295,3389,TCP,2473,2770,17,29795
2025-03-01T23:55:58Z,10.0.1.1,192.0.2.13,57219,80,TCP,3363,70065,82,101414
2025-03-01T23:57:30Z,10.0.1.6,192.0.2.24,59522,8080,TCP,47911,170080,14,56902
2025-03-01T23:57:40Z,10.0.1.8,10.0.1.7,60084,22,TCP,5350,18693,14,12891
2025-03-01T23:58:23Z,10.0.1.3,192.0.2.24,60596,443,TCP,13951,183348,161,54502
2025-03-01T23:58:44Z,10.0.1.11,10.0.1.12,54714,8080,TCP,11715,10010,30,7306
2025-03-01T23:58:48Z,10.0.1.1,192.0.2.23,54315,80,TCP,5765,144240,43,42972
2025-03-01T23:59:27Z,10.0.1.10,192.0.2.19,49733,80,TCP,49794,4623,42,57500
2025-03-01T23:59:52Z,10.0.1.9,192.0.2.17,50742,443,TCP,33135,9555,61,51635
2025-03-02T00:00:26Z,10.0.1.11,192.0.2.22,54973,443,TCP,12074,180243,93,61561
2025-03-02T00:00:57Z,10.0.1.7,192.0.2.13,65148,443,TCP,36781,66263,17,3120
2025-03-02T00:01:10Z,10.0.1.11,192.0.2.13,55681,443,TCP,26836,172219,30,34110
2025-03-02T00:01:16Z,10.0.1.1,192.0.2.20,65085,80,TCP,29686,24369,128,67658
2025-03-02T00:01:17Z,10.0.1.6,192.0.2.14,59974,53,UDP,48794,129524,8,52618
2025-03-02T00:01:19Z,10.0.1.7,10.0.1.6,49221,8080,TCP,7343,10576,33,1971
2025-03-02T00:01:23Z,10.0.1.11,10.0.1.12,58784,445,TCP,1188,16276,28,18595
2025-03-02T00:01:25Z,10.0.1.10,192.0.2.17,49183,443,TCP,30974,40524,91,9981
2025-03-02T00:01:58Z,10.0.1.4,192.0.2.21,60174,443,TCP,15126,43333,24,17666
2025-03-02T00:02:19Z,10.0.1.15,192.0.2.15,54788,443,TCP,27732,127577,134,32925
2025-03-02T00:03:14Z,10.0.1.10,192.0.2.11,64965,443,TCP,14482,171177,44,57193
2025-03-02T00:03:58Z,10.0.1.4,192.0.2.16,52917,443,TCP,3471,148059,130,40264
2025-03-02T00:04:19Z,10.0.1.6,192.0.2.25,62930,443,TCP,4059,134290,107,19381
2025-03-02T00:05:57Z,10.0.1.10,192.0.2.15,54638,443,TCP,24614,147980,131,14142
2025-03-02T00:06:17Z,10.0.1.6,192.0.2.24,57847,443,TCP,19195,34191,55,91864
2025-03-02T00:06:40Z,10.0.1.14,192.0.2.19,60133,8080,TCP,35129,56604,52,32649
2025-03-02T00:07:21Z,10.0.1.13,192.0.2.11,53161,443,TCP,6141,141861,148,87388
2025-03-02T00:08:05Z,10.0.1.15,10.0.1.9,62981,8080,TCP,540,8872,18,4951
2025-03-02T00:08:30Z,10.0.1.3,192.0.2.15,51757,443,TCP,3178,33005,9,114645
2025-03-02T00:09:10Z,10.0.1.4,192.0.2.16,52757,443,TCP,24663,71546,92,119015
2025-03-02T00:09:35Z,10.0.1.8,192.0.2.22,56576,8080,TCP,1527,89645,188,70700
2025-03-02T00:10:08Z,10.0.1.4,192.0.2.13,57836,443,TCP,44261,81977,105,35096
2025-03-02T00:11:02Z,10.0.1.8,10.0.1.6,62027,3389,TCP,6470,7015,31,1592
2025-03-02T00:11:03Z,10.0.1.1,192.0.2.24,64158,80,TCP,11285,114437,103,118445
2025-03-02T00:11:09Z,10.0.1.4,192.0.2.23,53939,443,TCP,36221,32410,6,95117
2025-03-02T00:12:05Z,10.0.1.14,192.0.2.22,54177,443,TCP,35539,178207,29,74334
2025-03-02T00:12:13Z,10.0.1.5,192.0.2.16,62691,80,TCP,7778,17529,29,60324
2025-03-02T00:12:34Z,10.0.1.9,192.0.2.15,61153,443,TCP,35662,89151,7,57282
2025-03-02T00:12:54Z,10.0.1.12,192.0.2.24,56789,443,TCP,11741,82439,60,93729
2025-03-02T00:13:24Z,10.0.1.7,192.0.2.10,56910,80,TCP,8261,166691,146,101195
2025-03-02T00:13:35Z,10.0.1.12,10.0.1.13,55513,22,TCP,7700,3193,30,17784
2025-03-02T00:13:57Z,10.0.1.4,192.0.2.20,62381,443,TCP,13203,123612,152,100980
2025-03-02T00:14:26Z,10.0.1.10,192.0.2.20,51542,443,TCP,13929,93645,184,74190
2025-03-02T00:14:52Z,10.0.1.14,192.0.2.18,64878,443,TCP,27071,153862,76,435
2025-03-02T00:15:11Z,10.0.1.7,192.0.2.17,51822,80,TCP,33124,5074,91,55265
2025-03-02T00:15:18Z,10.0.1.13,10.0.1.14,54257,3389,TCP,16273,6520,18,19611
2025-03-02T00:15:43Z,10.0.1.13,10.0.1.12,60483,3389,TCP,13795,4694,24,22818
2025-03-02T00:15:49Z,10.0.1.12,192.0.2.25,60272,443,TCP,5009,30088,171,1728
2025-03-02T00:16:21Z,10.0.1.1,10.0.1.5,54804,445,TCP,609,16700,50,1656
2025-03-02T00:17:48Z,10.0.1.2,192.0.2.25,58945,443,TCP,25782,80824,24,72565
2025-03-02T00:18:13Z,10.0.1.12,192.0.2.22,49664,443,TCP,48431,132210,71,119936
2025-03-02T00:18:13Z,10.0.1.14,10.0.1.15,63046,8080,TCP,11589,10487,43,11117
2025-03-02T00:18:25Z,10.0.1.2,192.0.2.20,55689,443,TCP,46915,164236,77,104931
2025-03-02T00:18:28Z,10.0.1.5,192.0.2.19,50859,443,TCP,45445,62270,121,97686
2025-03-02T00:18:30Z,10.0.1.11,192.0.2.10,62730,80,TCP,3860,102629,119,116587
2025-03-02T00:18:56Z,10.0.1.3,192.0.2.12,61794,443,TCP,26059,86107,88,4735
2025-03-02T00:19:31Z,10.0.1.6,10.0.1.8,54331,445,TCP,11623,4622,44,7675
2025-03-02T00:20:46Z,10.0.1.5,192.0.2.12,65262,53,UDP,26747,156756,150,100611
2025-03-02T00:21:38Z,10.0.1.11,192.0.2.16,60858,443,TCP,14801,1332,151,102445
2025-03-02T00:21:51Z,10.0.1.2,192.0.2.12,49754,53,UDP,37704,43882,163,45512
2025-03-02T00:21:57Z,10.0.1.10,192.0.2.19,52042,80,TCP,25131,11540,114,79864
2025-03-02T00:22:23Z,10.0.1.5,192.0.2.15,59015,53,UDP,8275,69882,37,49425
2025-03-02T00:23:39Z,10.0.1.12,192.0.2.15,64340,443,TCP,24038,193216,15,76944
2025-03-02T00:23:47Z,10.0.1.9,192.0.2.24,61017,443,TCP,46189,192723,116,109398
2025-03-02T00:24:11Z,10.0.1.14,192.0.2.19,62627,443,TCP,19924,146382,116,4826
2025-03-02T00:24:34Z,10.0.1.3,10.0.1.2,61581,445,TCP,6572,19663,12,9093
2025-03-02T00:25:23Z,10.0.1.6,192.0.2.24,54851,443,TCP,48514,182839,175,97164
2025-03-02T00:25:30Z,10.0.1.14,192.0.2.11,65360,80,TCP,35576,129675,179,19902
2025-03-02T00:26:20Z,10.0.1.8,192.0.2.18,56916,443,TCP,28334,22413,179,1781
2025-03-02T00:27:55Z,10.0.1.8,192.0.2.20,50518,443,TCP,20828,170318,123,114797
2025-03-02T00:28:04Z,10.0.1.9,192.0.2.20,49704,443,TCP,24473,14163,47,31773
2025-03-02T00:28:15Z,10.0.1.10,192.0.2.16,63679,8080,TCP,29267,113303,127,64686
2025-03-02T00:28:17Z,10.0.1.12,192.0.2.19,58179,443,TCP,4888,163262,37,49893
2025-03-02T00:28:51Z,10.0.1.5,192.0.2.24,53166,53,UDP,24967,44145,194,116715
2025-03-02T00:29:19Z,10.0.1.8,192.0.2.19,59900,443,TCP,48784,36897,184,103619
2025-03-02T00:29:28Z,10.0.1.5,192.0.2.14,49555,80,TCP,8160,2799,23,73912
2025-03-02T00:29:33Z,10.0.1.11,192.0.2.17,54741,80,TCP,27683,48185,56,61527
2025-03-02T00:30:15Z,10.0.1.6,192.0.2.23,64728,80,TCP,7936,151505,79,110052
2025-03-02T00:30:29Z,10.0.1.8,192.0.2.15,55861,80,TCP,22891,146639,96,2991
2025-03-02T00:30:33Z,10.0.1.9,192.0.2.17,56684,80,TCP,7469,185136,98,99692
2025-03-02T00:31:41Z,10.0.1.3,192.0.2.24,52664,443,TCP,25701,169819,113,96051
2025-03-02T00:32:45Z,10.0.1.13,192.0.2.19,63602,443,TCP,15005,45931,166,5543
2025-03-02T00:33:35Z,10.0.1.2,192.0.2.11,53906,443,TCP,39761,99332,43,67961
2025-03-02T00:33:45Z,10.0.1.1,192.0.2.24,59333,443,TCP,24767,110170,106,29648
2025-03-02T00:33:49Z,10.0.1.8,192.0.2.24,63251,53,UDP,26150,116085,32,40769
2025-03-02T00:34:03Z,10.0.1.4,10.0.1.3,56039,3389,TCP,2163,3004,13,2098
2025-03-02T00:35:00Z,10.0.1.13,192.0.2.11,57049,443,TCP,16191,87050,124,8278
2025-03-02T00:35:02Z,10.0.1.10,192.0.2.16,59799,80,TCP,4137,28435,88,43839
2025-03-02T00:38:23Z,10.0.1.6,192.0.2.15,65458,443,TCP,10346,1743,50,103399
2025-03-02T00:38:26Z,10.0.1.13,192.0.2.19,62276,443,TCP,37261,103848,6,45733
2025-03-02T00:38:59Z,10.0.1.6,10.0.1.7,52828,445,TCP,19049,16568,21,890
2025-03-02T00:39:06Z,10.0.1.1,192.0.2.10,53928,443,TCP,35289,82029,148,35388
2025-03-02T00:40:14Z,10.0.1.7,192.0.2.23,56841,53,UDP,25861,145017,55,50777
2025-03-02T00:42:38Z,10.0.1.3,10.0.1.4,56846,3389,TCP,13970,8983,20,12195
2025-03-02T00:43:04Z,10.0.1.9,10.0.1.15,53362,8080,TCP,7925,2383,33,25201
2025-03-02T00:43:29Z,10.0.1.10,10.0.1.11,50623,8080,TCP,8923,11810,29,17699
2025-03-02T00:43:41Z,10.0.1.8,192.0.2.13,64269,53,UDP,43161,23487,7,55813
2025-03-02T00:45:13Z,10.0.1.7,10.0.1.8,61779,3389,TCP,15824,213,24,27628
2025-03-02T00:46:06Z,10.0.1.6,192.0.2.20,57184,80,TCP,44564,199231,105,3849
2025-03-02T00:46:16Z,10.0.1.12,192.0.2.12,62921,443,TCP,23995,166463,100,75119
2025-03-02T00:46:19Z,10.0.1.3,192.0.2.24,62289,80,TCP,4983,48617,92,6259
2025-03-02T00:46:26Z,10.0.1.14,192.0.2.19,60653,443,TCP,23171,59734,13,19370
2025-03-02T00:47:13Z,10.0.1.8,192.0.2.24,64836,443,TCP,36015,142474,76,14561
2025-03-02T00:47:13Z,10.0.1.11,10.0.1.10,60200,445,TCP,12335,12501,36,11163
2025-03-02T00:47:30Z,10.0.1.13,192.0.2.11,53168,443,TCP,16096,49418,111,20892
2025-03-02T00:47:58Z,10.0.1.5,192.0.2.21,59383,443,TCP,23061,39385,51,71073
2025-03-02T00:48:18Z,10.0.1.2,10.0.1.3,61056,8080,TCP,4088,18699,46,13829
2025-03-02T00:49:18Z,10.0.1.5,10.0.1.4,56532,22,TCP,19890,17504,31,27965
2025-03-02T00:49:56Z,10.0.1.10,192.0.2.13,55087,443,TCP,36375,100011,49,20876
2025-03-02T00:50:38Z,10.0.1.14,192.0.2.18,52596,80,TCP,34352,50934,138,6079
2025-03-02T00:50:49Z,10.0.1.12,192.0.2.20,62736,443,TCP,42688,115452,32,78823
2025-03-02T00:50:50Z,10.0.1.5,10.0.1.1,59978,445,TCP,16081,18169,9,29744
2025-03-02T00:51:05Z,10.0.1.12,10.0.1.11,55250,3389,TCP,18113,18952,17,15266
2025-03-02T00:51:50Z,10.0.1.1,10.0.1.2,61021,3389,TCP,9074,16326,44,14822
2025-03-02T00:52:32Z,10.0.1.13,192.0.2.14,58997,80,TCP,33102,128251,13,58636
2025-03-02T00:53:49Z,10.0.1.15,192.0.2.16,57903,80,TCP,31073,45604,161,5643
2025-03-02T00:53:57Z,10.0.1.11,192.0.2.22,55932,443,TCP,13633,57318,168,97456
2025-03-02T00:54:27Z,10.0.1.7,192.0.2.17,50048,443,TCP,568,82168,56,81606
2025-03-02T00:54:27Z,10.0.1.11,192.0.2.24,61998,443,TCP,3288,131689,195,114670
2025-03-02T00:55:28Z,10.0.1.12,192.0.2.23,54304,443,TCP,25147,47771,26,20095
